Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
39284,57,Male,47,Education,4519,Excellent,Low,Average,2,No,6,High School,Single,1,Mid,Medium,119,No,No,No,Good,Low,Stayed
36798,41,Male,2,Education,4593,Fair,High,Below Average,0,Yes,48,Master’s Degree,Married,1,Senior,Medium,27,No,No,No,Good,Very High,Left
71592,23,Male,12,Healthcare,9382,Poor,High,High,0,No,28,Associate Degree,Married,5,Senior,Large,29,Yes,No,No,Fair,Medium,Stayed
33937,23,Male,5,Finance,8729,Good,Low,High,1,No,25,High School,Divorced,0,Entry,Medium,41,No,No,No,Good,Medium,Left
23679,33,Female,19,Finance,1855,Fair,Low,High,2,Yes,76,PhD,Single,4,Mid,Medium,78,No,No,No,Fair,Low,Left
2646,35,Female,5,Media,5817,Good,Very High,Average,0,Yes,69,Bachelor’s Degree,Married,2,Mid,Small,12,No,No,No,Good,Medium,Left
4204,23,Male,7,Education,3566,Excellent,Medium,Below Average,3,No,75,Associate Degree,Married,4,Entry,Medium,33,Yes,No,No,Poor,Low,Stayed
72642,23,Male,15,Education,5613,Good,Very High,Average,1,No,70,PhD,Single,0,Senior,Small,21,No,No,No,Good,Medium,Stayed
53632,59,Female,34,Media,6473,Excellent,High,Average,0,No,21,Associate Degree,Divorced,2,Entry,Medium,49,No,No,No,Fair,High,Stayed
67832,52,Male,22,Healthcare,8832,Fair,Medium,Below Average,0,No,9,Master’s Degree,Divorced,1,Mid,Medium,47,No,No,No,Excellent,High,Stayed
34770,25,Male,12,Healthcare,6599,Good,High,High,1,No,89,Associate Degree,Divorced,3,Entry,Small,29,No,No,No,Excellent,Very High,Stayed
51669,57,Male,16,Education,4185,Excellent,Low,Average,2,No,31,Associate Degree,Married,0,Entry,Medium,92,No,No,No,Poor,Medium,Left
11430,50,Male,28,Education,5797,Good,High,Average,1,Yes,13,High School,Divorced,4,Entry,Small,100,No,No,Yes,Good,Medium,Left
68059,40,Female,12,Education,6567,Good,High,Average,4,No,95,Bachelor’s Degree,Married,4,Entry,Medium,53,No,No,No,Good,High,Stayed
61725,18,Male,5,Technology,10453,Fair,High,Average,1,Yes,13,Bachelor’s Degree,Married,4,Mid,Small,48,No,No,No,Good,Very High,Left
51923,30,Male,5,Media,4907,Good,High,Average,1,No,3,Associate Degree,Single,6,Mid,Small,34,No,No,No,Fair,Low,Stayed
4645,32,Female,4,Education,4801,Excellent,Medium,High,0,Yes,26,Master’s Degree,Married,3,Mid,Small,78,No,No,No,Excellent,Medium,Stayed
52573,26,Female,13,Finance,7555,Good,Low,Average,0,No,82,High School,Married,2,Mid,Medium,22,No,No,No,Fair,Low,Stayed
46057,31,Female,16,Education,2982,Fair,High,Average,1,No,78,Bachelor’s Degree,Divorced,3,Mid,Small,33,No,No,No,Excellent,Very High,Left
53305,38,Male,14,Finance,8892,Poor,Very High,Average,1,No,21,Bachelor’s Degree,Married,3,Mid,Small,63,No,No,No,Poor,High,Stayed
24640,31,Male,15,Healthcare,8403,Good,Medium,Average,1,Yes,71,Master’s Degree,Divorced,0,Entry,Small,24,No,No,No,Excellent,Low,Stayed
61325,20,Female,11,Education,3176,Fair,Very High,High,0,Yes,9,High School,Divorced,3,Mid,Medium,61,Yes,No,Yes,Good,Medium,Stayed
19517,37,Female,1,Media,7045,Fair,Very High,Average,0,No,61,Bachelor’s Degree,Married,0,Mid,Medium,28,No,No,No,Fair,High,Left
49218,53,Female,15,Healthcare,5628,Good,High,Low,2,Yes,48,High School,Married,4,Mid,Medium,70,No,No,No,Fair,High,Stayed
40459,39,Male,19,Technology,10533,Fair,High,Average,0,No,92,Associate Degree,Married,1,Mid,Small,21,No,No,No,Good,Medium,Stayed
14487,40,Male,5,Media,6089,Good,High,Average,1,No,64,Bachelor’s Degree,Married,3,Entry,Medium,74,No,No,No,Good,Medium,Stayed
35276,43,Female,15,Technology,5901,Poor,Very High,Below Average,4,Yes,90,Bachelor’s Degree,Married,0,Entry,Medium,36,No,No,Yes,Good,Medium,Left
32145,43,Male,9,Media,6082,Good,High,Average,1,Yes,36,Bachelor’s Degree,Single,5,Mid,Medium,79,No,No,No,Fair,Low,Stayed
2523,52,Male,1,Healthcare,8190,Good,Medium,High,0,No,17,PhD,Married,1,Senior,Medium,24,No,No,No,Fair,Low,Stayed
29884,22,Male,9,Finance,9569,Good,High,Below Average,2,Yes,28,High School,Married,4,Entry,Medium,87,Yes,No,No,Good,Medium,Stayed
19028,31,Male,8,Technology,12383,Good,Very High,Average,0,Yes,32,Associate Degree,Divorced,4,Mid,Small,57,No,No,No,Good,Low,Left
52118,58,Male,39,Healthcare,7592,Fair,Medium,Average,0,No,16,Bachelor’s Degree,Single,2,Mid,Large,84,No,No,No,Fair,Low,Left
43694,20,Male,5,Technology,7893,Poor,High,High,1,No,35,High School,Single,5,Entry,Medium,74,No,No,No,Poor,Low,Left
59351,37,Male,19,Education,3494,Good,High,Average,2,No,29,Associate Degree,Married,0,Mid,Medium,98,No,No,Yes,Poor,Low,Stayed
36239,47,Female,4,Technology,9320,Fair,High,Average,0,No,8,Associate Degree,Single,2,Mid,Medium,7,No,No,No,Fair,Low,Left
73349,29,Male,20,Education,5046,Good,High,Average,1,No,56,Bachelor’s Degree,Married,2,Entry,Large,84,No,No,No,Good,Medium,Stayed
38407,36,Female,21,Education,5357,Fair,Medium,Average,2,No,54,Associate Degree,Divorced,1,Entry,Medium,96,No,No,Yes,Fair,Medium,Left
39605,31,Female,16,Media,6094,Fair,Very High,Average,0,No,83,Associate Degree,Married,0,Entry,Small,59,Yes,No,No,Excellent,High,Stayed
18148,46,Female,20,Technology,9359,Fair,Very High,High,2,No,43,Bachelor’s Degree,Married,0,Mid,Medium,41,Yes,No,No,Fair,High,Left
30308,54,Male,26,Healthcare,6710,Fair,Very High,Below Average,1,No,3,Master’s Degree,Single,3,Mid,Medium,72,No,No,No,Good,High,Left
39642,21,Male,10,Technology,8264,Fair,Medium,Average,1,No,29,Bachelor’s Degree,Single,4,Entry,Medium,31,Yes,No,No,Good,High,Left
46798,59,Male,9,Healthcare,7739,Excellent,High,High,1,Yes,9,Associate Degree,Single,5,Senior,Large,14,No,Yes,No,Good,Medium,Stayed
8455,23,Male,7,Healthcare,9936,Fair,High,Average,1,No,70,Bachelor’s Degree,Single,1,Mid,Small,84,Yes,No,No,Good,Medium,Left
30089,56,Female,8,Technology,7701,Fair,Medium,Average,0,No,55,High School,Married,2,Mid,Medium,44,Yes,No,Yes,Fair,Low,Stayed
72197,44,Female,5,Education,5101,Excellent,High,Average,0,No,56,Bachelor’s Degree,Divorced,1,Entry,Medium,30,No,No,No,Good,Medium,Left
71327,24,Female,9,Finance,7998,Poor,Medium,High,1,No,26,Associate Degree,Married,2,Entry,Medium,14,No,No,No,Good,High,Left
21592,47,Male,3,Technology,8452,Good,Very High,Low,0,No,75,Bachelor’s Degree,Single,2,Mid,Small,46,No,No,No,Good,High,Left
18130,38,Male,26,Finance,9482,Good,Very High,Average,0,Yes,27,High School,Married,3,Entry,Large,96,No,No,No,Poor,Very High,Stayed
31483,55,Female,3,Media,5979,Good,High,Average,0,No,55,Associate Degree,Divorced,1,Entry,Medium,78,Yes,No,No,Good,High,Stayed
70788,19,Female,6,Technology,7844,Fair,Very High,Average,0,Yes,78,High School,Married,1,Senior,Large,73,No,No,No,Good,High,Stayed
9962,57,Male,23,Technology,10986,Good,Low,Average,3,No,66,Master’s Degree,Single,2,Entry,Medium,93,No,Yes,No,Excellent,Low,Left
61918,25,Male,7,Education,4417,Fair,High,Below Average,0,Yes,13,Bachelor’s Degree,Married,3,Entry,Small,59,No,No,Yes,Poor,Low,Left
19215,31,Male,19,Technology,8855,Good,Medium,High,0,No,96,Associate Degree,Single,0,Entry,Medium,60,No,No,No,Good,Medium,Stayed
21702,52,Female,6,Media,5752,Excellent,High,Average,0,No,16,Bachelor’s Degree,Married,3,Mid,Medium,40,No,No,No,Fair,High,Left
54739,47,Male,6,Education,4170,Excellent,Very High,Average,2,No,94,High School,Married,1,Entry,Small,23,Yes,No,No,Good,Medium,Stayed
46232,57,Female,5,Education,5137,Poor,Very High,Below Average,0,No,45,Master’s Degree,Divorced,2,Senior,Large,48,No,Yes,No,Poor,Low,Left
20238,45,Female,10,Technology,8256,Poor,High,High,1,Yes,63,Associate Degree,Single,1,Entry,Large,72,No,No,No,Good,Low,Left
74407,20,Female,4,Media,5626,Fair,Medium,Low,4,Yes,47,Master’s Degree,Single,3,Mid,Large,37,Yes,No,No,Fair,Medium,Stayed
32322,35,Female,19,Healthcare,8105,Excellent,Very High,Below Average,0,Yes,79,Bachelor’s Degree,Married,1,Senior,Medium,41,No,No,No,Poor,High,Left
57183,36,Male,21,Education,3992,Excellent,Medium,Below Average,3,Yes,70,High School,Married,2,Senior,Medium,93,No,No,No,Poor,High,Stayed
11246,36,Female,22,Technology,9251,Poor,Very High,Average,0,No,77,Bachelor’s Degree,Married,0,Entry,Large,33,Yes,No,No,Fair,Low,Stayed
24447,24,Male,7,Education,3790,Excellent,Medium,Below Average,0,Yes,26,Master’s Degree,Single,1,Entry,Small,29,No,No,No,Good,Medium,Left
57056,24,Male,2,Finance,13664,Fair,Low,Below Average,1,Yes,27,Master’s Degree,Single,3,Senior,Small,8,No,No,No,Fair,Medium,Left
37690,26,Female,4,Media,5940,Poor,High,High,0,No,22,Bachelor’s Degree,Divorced,0,Entry,Large,24,No,No,No,Good,Low,Left
8930,20,Male,11,Finance,6579,Good,Medium,Average,1,Yes,77,Master’s Degree,Single,1,Mid,Large,37,No,No,No,Good,Medium,Left
55547,41,Male,17,Healthcare,6914,Poor,Medium,Average,0,No,50,Bachelor’s Degree,Single,0,Entry,Medium,76,No,No,Yes,Good,High,Left
65441,28,Male,17,Technology,9867,Good,Low,Average,1,No,14,Associate Degree,Single,0,Mid,Medium,69,No,No,No,Good,High,Left
25832,53,Female,11,Education,4284,Good,Low,High,0,No,64,Bachelor’s Degree,Single,1,Mid,Medium,68,No,Yes,No,Good,Medium,Left
33746,20,Female,9,Finance,8262,Excellent,High,High,0,No,21,High School,Married,0,Mid,Medium,62,No,No,Yes,Good,Medium,Stayed
9297,44,Male,24,Media,5318,Good,Medium,Average,2,No,82,Bachelor’s Degree,Divorced,3,Mid,Large,89,No,No,No,Good,Medium,Left
2102,25,Male,6,Healthcare,6264,Poor,High,High,0,No,60,Bachelor’s Degree,Single,3,Entry,Large,29,No,No,No,Good,Low,Left
183,34,Male,14,Healthcare,9210,Poor,High,High,1,No,93,Master’s Degree,Single,1,Entry,Large,86,No,No,No,Good,Very High,Left
34303,18,Male,3,Education,3815,Fair,High,Low,0,Yes,28,Master’s Degree,Married,2,Mid,Large,18,No,No,No,Good,Medium,Stayed
513,30,Male,9,Technology,10413,Poor,High,Below Average,0,No,41,Bachelor’s Degree,Divorced,0,Mid,Small,34,Yes,No,No,Poor,Low,Stayed
2616,38,Female,23,Technology,12869,Fair,High,Average,1,No,68,Bachelor’s Degree,Married,0,Mid,Medium,27,No,No,No,Good,High,Left
1049,43,Male,17,Media,5862,Fair,Low,High,0,No,6,Bachelor’s Degree,Divorced,4,Senior,Small,52,No,No,No,Fair,High,Stayed
10309,48,Female,34,Finance,6552,Good,High,Below Average,0,No,6,PhD,Single,0,Entry,Small,97,Yes,No,No,Fair,Low,Stayed
25083,55,Female,4,Media,6164,Good,High,Average,0,No,73,Master’s Degree,Single,0,Mid,Large,15,No,No,No,Good,Low,Stayed
29199,33,Male,13,Media,6220,Good,High,Average,0,Yes,58,Bachelor’s Degree,Married,0,Entry,Small,14,Yes,No,Yes,Fair,Medium,Left
6007,43,Male,35,Healthcare,7492,Poor,High,Average,2,No,11,Bachelor’s Degree,Married,2,Entry,Large,48,No,No,No,Good,Low,Stayed
17343,24,Male,10,Education,3831,Fair,High,Average,2,No,10,Associate Degree,Married,3,Mid,Medium,33,No,No,No,Good,Low,Stayed
37531,29,Male,7,Technology,9885,Good,Very High,High,2,No,87,Bachelor’s Degree,Married,0,Mid,Medium,57,No,No,No,Good,High,Left
10675,39,Male,26,Education,3391,Excellent,Very High,Average,1,No,43,Associate Degree,Single,4,Mid,Small,38,No,No,No,Good,Medium,Stayed
25129,53,Female,11,Education,4957,Poor,High,Average,2,Yes,4,High School,Married,4,Mid,Small,34,No,No,No,Poor,Medium,Stayed
51369,18,Female,7,Healthcare,8902,Good,High,Average,1,No,94,Associate Degree,Divorced,4,Senior,Medium,64,No,No,No,Good,Low,Stayed
13506,57,Female,44,Technology,5869,Fair,High,Average,1,Yes,71,Associate Degree,Married,4,Entry,Medium,70,No,No,No,Good,Low,Left
19707,23,Female,10,Technology,9887,Poor,Medium,High,0,No,4,Bachelor’s Degree,Married,0,Mid,Large,87,Yes,No,No,Good,Medium,Stayed
55776,53,Male,13,Healthcare,7930,Good,High,High,1,No,50,Master’s Degree,Married,4,Entry,Medium,48,No,No,No,Poor,Medium,Stayed
59945,44,Male,3,Finance,7100,Good,High,High,0,Yes,70,Bachelor’s Degree,Divorced,1,Mid,Medium,68,Yes,No,No,Good,High,Stayed
852,41,Male,4,Healthcare,8880,Poor,Medium,Average,1,No,34,High School,Married,4,Mid,Medium,69,Yes,No,Yes,Good,Low,Stayed
53893,59,Male,49,Healthcare,8295,Good,Medium,Average,1,Yes,80,Master’s Degree,Single,0,Senior,Large,124,Yes,No,No,Excellent,Low,Stayed
15519,27,Female,14,Healthcare,6393,Good,High,Average,3,No,6,Associate Degree,Single,0,Senior,Medium,27,No,No,Yes,Good,High,Stayed
22171,51,Male,6,Education,4247,Fair,Medium,Average,2,Yes,15,Associate Degree,Divorced,1,Entry,Medium,77,No,No,No,Good,High,Left
49884,46,Male,24,Finance,8077,Fair,High,Average,1,Yes,27,Bachelor’s Degree,Divorced,6,Entry,Large,41,No,No,No,Poor,High,Left
45838,35,Female,9,Technology,12323,Excellent,High,Average,0,No,70,High School,Single,1,Entry,Medium,13,No,No,No,Good,Low,Left
71108,21,Female,2,Healthcare,8784,Fair,High,Average,1,Yes,81,High School,Divorced,3,Senior,Small,54,No,No,No,Good,Low,Left
23655,57,Male,36,Media,5796,Excellent,High,Average,0,No,11,Master’s Degree,Married,4,Entry,Medium,63,No,No,No,Good,Low,Stayed
20627,26,Female,11,Finance,9601,Poor,High,Average,1,Yes,94,Master’s Degree,Married,0,Mid,Medium,67,No,No,No,Good,Low,Left
19357,33,Female,11,Technology,10494,Good,Medium,High,3,No,75,Bachelor’s Degree,Married,1,Entry,Small,16,No,No,No,Good,Medium,Stayed
53345,35,Male,16,Technology,9042,Fair,Very High,Average,0,Yes,38,Master’s Degree,Divorced,0,Mid,Small,49,Yes,No,No,Excellent,Low,Stayed
68774,59,Male,43,Healthcare,7347,Good,Very High,High,0,No,34,PhD,Married,0,Entry,Small,89,No,No,No,Good,Low,Left
1924,24,Female,2,Education,4830,Fair,High,Average,1,No,67,Associate Degree,Single,0,Entry,Medium,3,No,No,No,Poor,Medium,Left
61131,50,Male,19,Technology,6728,Excellent,Low,Average,3,Yes,16,High School,Married,3,Senior,Medium,93,No,No,No,Good,Medium,Stayed
49722,48,Female,22,Technology,7692,Fair,High,Below Average,2,No,89,Master’s Degree,Married,4,Entry,Medium,54,No,No,No,Good,Low,Left
53704,27,Male,2,Media,5897,Good,High,Average,0,No,60,Bachelor’s Degree,Divorced,0,Senior,Small,4,No,No,No,Good,Very High,Stayed
42179,57,Male,40,Finance,9731,Fair,Very High,Average,1,Yes,50,Bachelor’s Degree,Married,1,Mid,Large,106,No,Yes,No,Excellent,High,Stayed
17321,47,Female,13,Technology,7972,Poor,Medium,Average,0,No,54,PhD,Married,0,Mid,Medium,57,No,No,No,Poor,Medium,Left
56431,39,Male,2,Finance,4814,Good,Medium,Average,2,No,52,Associate Degree,Single,2,Mid,Medium,74,No,Yes,No,Good,Low,Left
51675,47,Male,18,Healthcare,6457,Poor,High,Average,0,No,97,Bachelor’s Degree,Married,2,Entry,Small,82,No,No,No,Poor,Very High,Left
47353,21,Female,10,Technology,9927,Good,High,High,3,Yes,37,Bachelor’s Degree,Single,2,Entry,Medium,35,No,No,No,Poor,High,Left
3862,56,Male,37,Technology,11580,Good,High,Average,0,No,68,Bachelor’s Degree,Married,0,Mid,Small,47,No,No,No,Fair,Low,Left
51333,20,Male,2,Technology,8565,Fair,Medium,Average,1,No,64,Master’s Degree,Single,0,Mid,Medium,70,No,No,No,Excellent,Medium,Left
25130,30,Male,16,Media,7156,Poor,High,Below Average,0,Yes,62,Bachelor’s Degree,Single,0,Mid,Large,61,Yes,No,No,Fair,Low,Left
16650,50,Male,23,Healthcare,8197,Good,High,High,0,No,1,Associate Degree,Married,2,Senior,Small,97,No,No,Yes,Good,Medium,Stayed
55366,31,Female,12,Technology,7608,Fair,High,High,2,No,96,Master’s Degree,Married,2,Senior,Medium,22,No,No,No,Good,High,Left
55144,21,Male,1,Healthcare,7003,Poor,High,Below Average,0,No,18,Bachelor’s Degree,Married,0,Senior,Medium,79,No,No,No,Good,Low,Left
41594,47,Female,3,Healthcare,9402,Fair,Low,Average,0,No,45,Associate Degree,Married,1,Entry,Medium,64,Yes,No,No,Fair,Low,Left
5266,28,Female,5,Technology,7650,Good,Very High,Average,0,No,48,Bachelor’s Degree,Married,4,Entry,Medium,9,No,No,No,Fair,High,Left
50924,46,Male,34,Healthcare,8065,Good,Very High,Average,2,Yes,63,Associate Degree,Single,3,Entry,Medium,99,No,No,No,Poor,Low,Left
63830,18,Male,4,Education,3911,Fair,Medium,High,0,No,6,High School,Married,0,Mid,Medium,25,Yes,No,No,Fair,Very High,Stayed
68111,34,Male,1,Healthcare,6902,Good,Very High,Average,2,No,97,Bachelor’s Degree,Single,3,Mid,Medium,28,No,No,No,Good,Medium,Left
32221,35,Male,15,Technology,12334,Good,High,Below Average,0,Yes,9,Master’s Degree,Single,1,Entry,Small,34,No,No,No,Fair,High,Left
57029,52,Female,36,Healthcare,9354,Excellent,High,Average,1,Yes,94,Master’s Degree,Single,4,Entry,Medium,90,No,No,No,Poor,Low,Left
48750,48,Male,2,Technology,8993,Good,High,Average,1,No,44,Bachelor’s Degree,Married,0,Senior,Small,17,No,No,No,Poor,Low,Stayed
26817,35,Female,20,Media,6099,Fair,Low,Average,1,Yes,86,Bachelor’s Degree,Single,1,Entry,Large,22,No,No,No,Poor,Medium,Left
17487,44,Female,2,Education,3250,Good,Medium,Average,1,No,85,Associate Degree,Single,0,Mid,Medium,12,No,No,No,Good,Very High,Left
16526,37,Female,13,Media,5501,Fair,Medium,Below Average,1,Yes,72,Associate Degree,Married,0,Mid,Large,33,No,No,Yes,Fair,High,Left
64876,28,Male,9,Healthcare,7622,Good,Medium,High,0,Yes,58,Associate Degree,Married,1,Mid,Medium,18,No,No,No,Good,High,Stayed
39680,43,Female,17,Technology,11323,Good,High,Below Average,0,Yes,32,Associate Degree,Divorced,2,Senior,Medium,30,No,No,No,Good,Low,Stayed
42651,43,Male,5,Healthcare,9847,Good,High,High,0,No,3,High School,Married,3,Mid,Large,77,No,No,No,Poor,Medium,Stayed
33536,26,Male,1,Healthcare,8471,Excellent,Medium,Average,1,Yes,27,Bachelor’s Degree,Married,1,Entry,Medium,37,No,No,No,Good,Low,Stayed
32930,59,Female,16,Finance,6854,Fair,Very High,Average,1,Yes,70,Bachelor’s Degree,Married,3,Senior,Small,49,No,No,No,Good,High,Stayed
38196,28,Male,14,Education,4460,Good,Very High,High,1,No,55,Bachelor’s Degree,Divorced,1,Mid,Medium,18,No,No,No,Poor,Low,Left
63008,51,Male,36,Finance,8567,Good,High,Average,2,No,70,Master’s Degree,Married,3,Entry,Small,78,No,No,Yes,Poor,Low,Stayed
1816,58,Male,19,Media,6246,Fair,High,High,1,Yes,12,Master’s Degree,Married,0,Mid,Small,51,No,No,No,Good,High,Left
34173,57,Female,28,Technology,7107,Fair,Medium,Average,1,No,9,Associate Degree,Divorced,1,Entry,Medium,69,No,No,No,Fair,Medium,Stayed
27515,55,Male,11,Technology,9864,Fair,Medium,Low,3,No,60,High School,Divorced,1,Mid,Large,32,Yes,No,No,Good,Low,Stayed
48857,52,Male,14,Healthcare,7586,Good,High,High,3,Yes,92,Associate Degree,Single,4,Entry,Large,74,No,No,No,Poor,High,Stayed
57712,33,Female,2,Healthcare,8746,Excellent,High,High,0,No,78,Bachelor’s Degree,Married,4,Entry,Medium,37,No,No,No,Fair,Low,Left
22144,28,Male,10,Healthcare,9264,Good,High,Average,0,No,48,Master’s Degree,Single,2,Senior,Medium,58,No,No,No,Good,High,Stayed
24453,20,Female,10,Finance,9730,Good,High,Below Average,0,No,17,Associate Degree,Married,4,Entry,Small,60,No,No,No,Fair,Medium,Stayed
53787,54,Male,30,Technology,9975,Fair,Low,High,0,Yes,16,High School,Single,1,Senior,Medium,108,Yes,No,No,Good,Low,Stayed
2855,20,Female,3,Finance,7513,Good,Low,High,0,No,11,Associate Degree,Divorced,0,Mid,Medium,29,No,No,No,Fair,High,Stayed
673,22,Male,11,Healthcare,7680,Fair,High,Average,2,Yes,98,Associate Degree,Married,1,Mid,Small,47,No,No,No,Fair,Medium,Left
16595,42,Male,25,Media,6808,Good,High,Average,0,No,35,Bachelor’s Degree,Married,4,Mid,Medium,71,Yes,No,No,Poor,Low,Stayed
46618,43,Male,18,Finance,7758,Excellent,High,Average,3,Yes,92,Bachelor’s Degree,Married,0,Mid,Medium,90,No,No,No,Good,Low,Stayed
68073,58,Female,43,Media,6545,Good,High,High,2,No,63,Bachelor’s Degree,Divorced,6,Mid,Small,87,No,No,No,Good,Low,Left
1558,32,Male,15,Education,5672,Excellent,High,Average,0,No,93,High School,Married,0,Entry,Medium,87,No,No,No,Fair,High,Stayed
48475,30,Male,10,Finance,8876,Excellent,Very High,Average,1,No,40,High School,Single,0,Entry,Large,12,No,No,Yes,Good,Medium,Left
43055,22,Female,5,Education,3317,Good,High,Below Average,0,No,41,Associate Degree,Single,6,Mid,Large,68,No,No,No,Good,High,Left
16173,46,Female,23,Technology,10389,Good,High,Average,0,Yes,14,PhD,Divorced,1,Senior,Small,29,No,No,No,Poor,Medium,Stayed
430,47,Female,14,Healthcare,6433,Fair,High,Average,4,No,27,Associate Degree,Single,0,Mid,Medium,70,No,No,No,Fair,Low,Stayed
40988,22,Female,1,Technology,10119,Good,High,Average,1,No,85,High School,Married,1,Senior,Large,49,No,No,No,Excellent,High,Left
54389,44,Male,21,Media,6097,Good,Medium,High,2,Yes,43,High School,Married,5,Mid,Large,55,No,No,No,Excellent,High,Stayed
36505,19,Male,5,Healthcare,9167,Poor,High,High,0,No,60,Associate Degree,Married,4,Entry,Small,36,No,No,Yes,Excellent,Low,Left
58359,44,Male,35,Technology,8440,Fair,Medium,Average,1,Yes,32,PhD,Married,1,Mid,Medium,66,No,No,No,Good,Low,Stayed
41355,38,Female,6,Media,5818,Poor,Medium,Below Average,0,No,94,Associate Degree,Married,3,Entry,Medium,85,No,No,No,Excellent,Medium,Left
34001,38,Male,24,Healthcare,8022,Fair,High,Below Average,0,Yes,71,Bachelor’s Degree,Married,1,Entry,Medium,54,No,No,No,Good,Medium,Left
54985,26,Male,1,Healthcare,6156,Good,Medium,Average,0,Yes,46,Associate Degree,Single,0,Mid,Medium,24,No,No,Yes,Good,High,Left
32622,26,Male,5,Healthcare,8184,Fair,High,High,1,Yes,21,Bachelor’s Degree,Married,0,Entry,Large,70,Yes,No,No,Good,Low,Left
8501,48,Female,4,Technology,12156,Fair,Very High,High,0,No,72,Bachelor’s Degree,Divorced,0,Mid,Small,65,No,No,No,Good,Medium,Left
470,40,Male,12,Education,5289,Excellent,Very High,Average,1,No,66,High School,Single,0,Mid,Medium,56,No,No,Yes,Good,Low,Left
50216,57,Male,2,Media,6013,Fair,High,Average,0,Yes,30,Bachelor’s Degree,Single,2,Mid,Medium,49,No,No,No,Good,Low,Left
63679,23,Male,8,Healthcare,11019,Excellent,High,Average,2,Yes,26,Associate Degree,Married,0,Mid,Medium,53,No,No,No,Good,Low,Stayed
53046,34,Male,12,Healthcare,7722,Good,Low,Low,1,Yes,51,Bachelor’s Degree,Married,2,Mid,Medium,26,Yes,No,No,Good,Low,Left
8228,39,Female,30,Education,4263,Poor,Medium,Below Average,2,No,68,Master’s Degree,Married,2,Entry,Large,33,No,No,Yes,Excellent,Low,Stayed
49011,18,Male,2,Finance,4971,Fair,Very High,Average,1,No,41,Associate Degree,Divorced,4,Mid,Medium,53,No,No,No,Excellent,Medium,Left
2762,20,Male,11,Technology,10688,Fair,High,High,0,No,39,Associate Degree,Single,3,Senior,Medium,43,No,No,No,Good,Low,Left
48662,22,Female,4,Education,3559,Good,Very High,High,0,No,47,Bachelor’s Degree,Married,4,Mid,Small,48,No,No,No,Excellent,Very High,Left
24345,30,Male,12,Media,5133,Good,High,Average,1,Yes,81,High School,Married,0,Mid,Large,28,No,No,Yes,Excellent,Medium,Left
21580,56,Male,28,Media,6218,Fair,Medium,Average,0,Yes,54,PhD,Married,0,Senior,Small,99,No,No,No,Poor,High,Stayed
64333,19,Male,9,Education,4196,Poor,High,Below Average,0,Yes,2,Associate Degree,Single,0,Mid,Large,50,Yes,No,No,Poor,High,Left
19816,56,Female,44,Technology,10845,Excellent,High,Below Average,0,No,81,Bachelor’s Degree,Married,2,Entry,Small,91,No,No,No,Fair,High,Left
7364,44,Male,15,Finance,10007,Fair,Very High,Average,3,No,71,High School,Married,0,Senior,Medium,82,No,No,No,Good,Medium,Stayed
48659,21,Female,5,Healthcare,7130,Good,Low,Average,1,Yes,87,Associate Degree,Single,2,Mid,Large,71,No,No,No,Fair,Low,Left
55971,30,Male,9,Media,6187,Good,High,Average,0,Yes,28,Associate Degree,Married,2,Senior,Large,60,No,No,No,Good,High,Stayed
63204,52,Male,37,Finance,9658,Excellent,High,Low,1,No,23,Bachelor’s Degree,Married,3,Mid,Medium,110,Yes,No,No,Good,High,Stayed
59587,44,Female,2,Education,4016,Good,High,Below Average,1,No,57,Bachelor’s Degree,Married,0,Mid,Large,10,No,No,No,Excellent,Medium,Stayed
38808,50,Female,8,Education,5467,Good,High,High,0,No,73,Associate Degree,Married,1,Mid,Small,60,Yes,No,No,Good,Medium,Left
12702,24,Female,15,Healthcare,7914,Fair,High,High,0,No,9,Associate Degree,Married,2,Entry,Large,46,No,No,No,Fair,High,Left
10522,20,Female,6,Healthcare,9732,Good,Very High,Average,1,No,41,Associate Degree,Married,0,Entry,Medium,70,No,No,No,Good,High,Left
645,23,Female,15,Healthcare,7756,Poor,High,High,1,No,56,PhD,Married,0,Senior,Large,73,No,No,No,Excellent,High,Stayed
50572,44,Female,1,Education,4342,Good,High,High,1,No,76,High School,Married,0,Senior,Small,54,Yes,No,Yes,Excellent,Low,Stayed
19544,38,Female,24,Education,4099,Good,Medium,High,0,No,80,Master’s Degree,Married,5,Senior,Medium,25,Yes,No,No,Poor,Low,Stayed
18036,44,Male,29,Education,3469,Good,Medium,Average,1,No,71,Master’s Degree,Married,2,Entry,Medium,84,Yes,No,No,Good,Medium,Stayed
457,54,Male,42,Technology,8156,Fair,High,Average,0,No,13,High School,Married,2,Entry,Small,57,Yes,No,No,Fair,High,Stayed
17656,23,Male,6,Media,7384,Excellent,Medium,High,0,Yes,79,Associate Degree,Married,1,Entry,Medium,35,No,No,No,Good,High,Stayed
37813,46,Female,6,Technology,9779,Good,Medium,Low,1,Yes,98,Associate Degree,Married,1,Entry,Medium,55,No,No,No,Fair,Low,Left
